Datum von;Datum bis;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Netzlast [MWh] Berechnete Auflösungen;Deutschland/Luxemburg [€/MWh] Originalauflösungen
25.01.2025 04:00;25.01.2025 05:00;21.615,25;7,25;4.476,50;47.090,75;76,77
25.01.2025 05:00;25.01.2025 06:00;22.739,00;6,50;4.649,25;47.443,50;76,89
25.01.2025 06:00;25.01.2025 07:00;24.542,25;6,75;4.627,75;48.253,00;79,32
25.01.2025 07:00;25.01.2025 08:00;26.051,25;15,25;4.767,25;50.562,75;76,89
25.01.2025 08:00;25.01.2025 09:00;27.102,00;631,75;4.951,25;54.287,75;88,99
25.01.2025 09:00;25.01.2025 10:00;27.292,00;2.560,75;5.054,25;57.621,00;87,31
25.01.2025 10:00;25.01.2025 11:00;27.088,50;6.054,75;5.320,00;59.269,50;86,32
25.01.2025 11:00;25.01.2025 12:00;26.912,00;9.294,25;5.508,25;60.463,00;88,15
25.01.2025 12:00;25.01.2025 13:00;26.439,25;11.044,75;5.533,50;60.174,25;82,55
25.01.2025 13:00;25.01.2025 14:00;24.875,25;10.695,00;5.624,00;58.281,25;81,98
25.01.2025 14:00;25.01.2025 15:00;22.433,00;8.633,25;6.120,75;57.610,50;89,00
25.01.2025 15:00;25.01.2025 16:00;18.395,50;4.104,25;6.790,75;56.355,50;111,07
25.01.2025 16:00;25.01.2025 17:00;14.703,50;783,00;7.810,75;56.833,75;132,97
25.01.2025 17:00;25.01.2025 18:00;12.457,00;19,25;8.594,75;60.199,00;145,85
25.01.2025 18:00;25.01.2025 19:00;10.225,25;15,25;8.879,75;60.700,25;151,00
25.01.2025 19:00;25.01.2025 20:00;7.662,75;17,75;8.826,00;58.081,50;147,53
25.01.2025 20:00;25.01.2025 21:00;6.626,75;17,00;8.880,00;55.204,25;137,60
25.01.2025 21:00;25.01.2025 22:00;6.721,75;10,50;8.631,25;52.838,75;134,61
25.01.2025 22:00;25.01.2025 23:00;6.554,25;8,75;7.752,25;50.764,25;132,26
25.01.2025 23:00;26.01.2025 00:00;7.039,75;7,75;6.722,75;47.049,00;122,03
25.02.2025 00:00;25.02.2025 01:00;16.693,25;6,00;4.959,00;49.050,75;90,60
25.02.2025 01:00;25.02.2025 02:00;15.381,75;6,00;4.951,75;47.163,50;89,91
25.02.2025 02:00;25.02.2025 03:00;13.753,25;6,00;5.132,25;46.324,25;93,39
25.02.2025 03:00;25.02.2025 04:00;11.829,50;6,00;5.443,75;46.542,75;93,86
25.02.2025 04:00;25.02.2025 05:00;9.924,75;6,75;6.347,75;47.432,25;97,43
25.02.2025 05:00;25.02.2025 06:00;8.565,75;6,00;8.068,25;51.149,25;105,78
25.02.2025 06:00;25.02.2025 07:00;7.509,00;21,25;10.332,50;58.660,75;144,87
25.02.2025 07:00;25.02.2025 08:00;6.298,75;493,75;12.394,50;63.336,25;167,16
25.02.2025 08:00;25.02.2025 09:00;4.953,25;3.846,50;13.184,75;64.844,25;173,34
25.02.2025 09:00;25.02.2025 10:00;3.556,50;10.150,50;13.193,50;65.225,75;153,73
25.02.2025 10:00;25.02.2025 11:00;3.084,50;16.496,50;12.174,00;65.995,75;140,36
25.02.2025 11:00;25.02.2025 12:00;3.090,50;19.897,25;10.976,75;65.827,75;126,75
25.02.2025 12:00;25.02.2025 13:00;2.816,00;19.637,00;11.575,50;64.897,75;124,63
25.02.2025 13:00;25.02.2025 14:00;2.488,75;17.045,75;12.192,75;64.584,50;125,81
25.02.2025 14:00;25.02.2025 15:00;2.368,00;12.889,25;12.633,00;63.334,00;134,38
25.02.2025 15:00;25.02.2025 16:00;2.057,50;7.939,75;13.843,75;61.904,25;148,34
25.02.2025 16:00;25.02.2025 17:00;1.640,00;3.402,00;14.654,00;61.564,75;170,68
25.02.2025 17:00;25.02.2025 18:00;1.569,25;628,50;15.542,00;63.030,50;207,97
25.02.2025 18:00;25.02.2025 19:00;2.047,00;48,50;16.144,00;65.240,50;233,05
25.02.2025 19:00;25.02.2025 20:00;2.691,75;27,25;16.026,00;64.235,50;188,09
25.02.2025 20:00;25.02.2025 21:00;3.094,00;9,75;15.322,75;61.049,00;156,96
25.02.2025 21:00;25.02.2025 22:00;3.594,25;6,50;15.002,25;57.942,25;142,47
25.02.2025 22:00;25.02.2025 23:00;3.955,75;6,25;14.387,25;54.440,75;129,46
25.02.2025 23:00;26.02.2025 00:00;4.214,50;6,00;13.814,75;50.704,50;115,13
25.03.2025 00:00;25.03.2025 01:00;4.097,50;5,75;8.685,00;46.146,75;102,07
25.03.2025 01:00;25.03.2025 02:00;4.430,25;5,75;7.691,25;45.023,25;101,76
25.03.2025 02:00;25.03.2025 03:00;4.611,25;6,00;7.504,00;44.393,25;100,20
25.03.2025 03:00;25.03.2025 04:00;5.094,00;6,00;7.588,00;45.393,25;102,67
25.03.2025 04:00;25.03.2025 05:00;5.424,75;5,25;7.615,25;46.958,00;101,96
25.03.2025 05:00;25.03.2025 06:00;5.671,50;8,25;8.429,00;50.385,75;107,39
25.03.2025 06:00;25.03.2025 07:00;5.815,00;596,00;8.832,00;57.340,50;136,05
25.03.2025 07:00;25.03.2025 08:00;5.362,75;4.146,25;8.922,50;62.404,00;142,13
25.03.2025 08:00;25.03.2025 09:00;4.998,00;9.732,75;8.247,00;65.144,50;133,36
25.03.2025 09:00;25.03.2025 10:00;5.066,00;16.066,50;6.231,00;66.056,50;106,41
25.03.2025 10:00;25.03.2025 11:00;5.369,25;21.919,75;4.887,25;65.740,75;92,03
25.03.2025 11:00;25.03.2025 12:00;5.994,00;26.470,50;4.469,50;64.805,75;78,80
25.03.2025 12:00;25.03.2025 13:00;6.207,00;28.825,50;4.089,25;63.997,00;68,45
25.03.2025 13:00;25.03.2025 14:00;7.211,50;28.325,25;4.045,00;62.603,50;69,23
25.03.2025 14:00;25.03.2025 15:00;8.672,75;25.396,00;4.176,50;61.541,25;81,70
25.03.2025 15:00;25.03.2025 16:00;9.235,50;19.623,75;5.145,00;61.012,25;95,52
25.03.2025 16:00;25.03.2025 17:00;9.159,00;11.825,00;6.970,00;61.488,75;108,84
25.03.2025 17:00;25.03.2025 18:00;8.343,25;4.179,00;9.688,75;62.956,00;138,81
25.03.2025 18:00;25.03.2025 19:00;8.251,50;373,25;10.229,75;65.134,75;161,14
25.03.2025 19:00;25.03.2025 20:00;8.861,00;34,25;10.285,00;65.111,50;166,36
25.03.2025 20:00;25.03.2025 21:00;9.385,25;19,25;10.056,75;61.385,50;148,60
25.03.2025 21:00;25.03.2025 22:00;9.767,50;6,25;8.851,50;58.249,00;122,36
25.03.2025 22:00;25.03.2025 23:00;9.826,00;6,00;7.920,25;54.578,50;114,83
25.03.2025 23:00;26.03.2025 00:00;10.072,00;6,00;7.146,50;50.678,25;102,05
25.04.2025 00:00;25.04.2025 01:00;7.115,75;7,00;5.440,25;45.077,75;91,03
25.04.2025 01:00;25.04.2025 02:00;6.655,25;5,00;5.277,75;43.192,00;82,92
25.04.2025 02:00;25.04.2025 03:00;6.364,00;5,00;5.278,75;42.410,25;82,23
25.04.2025 03:00;25.04.2025 04:00;5.926,00;5,00;5.367,25;42.639,00;83,40
25.04.2025 04:00;25.04.2025 05:00;5.792,50;9,50;5.546,25;44.034,75;84,95
25.04.2025 05:00;25.04.2025 06:00;5.528,00;15,50;5.859,50;47.668,00;94,64
25.04.2025 06:00;25.04.2025 07:00;5.344,00;412,25;6.144,25;53.593,25;104,41
25.04.2025 07:00;25.04.2025 08:00;4.899,75;2.494,00;6.247,00;58.302,75;113,39
25.04.2025 08:00;25.04.2025 09:00;4.328,50;5.738,75;6.544,50;61.484,25;111,00
25.04.2025 09:00;25.04.2025 10:00;3.878,25;10.034,00;6.345,25;62.695,50;99,41
25.04.2025 10:00;25.04.2025 11:00;3.664,50;15.198,75;5.513,25;63.669,00;88,17
25.04.2025 11:00;25.04.2025 12:00;3.463,50;19.823,50;4.456,00;63.294,00;75,45
25.04.2025 12:00;25.04.2025 13:00;3.602,75;24.123,50;3.711,00;63.014,50;66,61
25.04.2025 13:00;25.04.2025 14:00;3.844,50;26.859,25;3.118,75;59.904,00;48,03
25.04.2025 14:00;25.04.2025 15:00;4.033,75;26.743,25;3.119,25;57.215,50;40,99
25.04.2025 15:00;25.04.2025 16:00;4.137,50;24.494,25;3.054,50;56.187,50;59,47
25.04.2025 16:00;25.04.2025 17:00;4.359,75;20.681,50;3.502,00;55.568,00;73,04
25.04.2025 17:00;25.04.2025 18:00;4.431,50;14.753,50;4.684,75;55.973,75;84,19
25.04.2025 18:00;25.04.2025 19:00;4.214,50;8.005,75;5.986,50;56.645,25;99,43
25.04.2025 19:00;25.04.2025 20:00;4.482,25;2.634,00;6.302,25;56.817,25;115,99
25.04.2025 20:00;25.04.2025 21:00;5.870,25;239,75;6.231,75;55.448,50;123,78
25.04.2025 21:00;25.04.2025 22:00;7.727,25;26,50;6.225,75;53.651,25;109,63
25.04.2025 22:00;25.04.2025 23:00;8.728,00;14,25;6.174,25;49.976,75;100,37
25.04.2025 23:00;26.04.2025 00:00;9.353,50;13,75;5.869,00;46.372,25;92,09
25.05.2025 00:00;25.05.2025 01:00;20.046,25;0,00;2.152,00;40.064,25;23,82
25.05.2025 01:00;25.05.2025 02:00;19.797,25;0,00;2.009,75;37.918,50;22,90
25.05.2025 02:00;25.05.2025 03:00;19.280,00;0,00;2.044,75;37.007,25;14,39
25.05.2025 03:00;25.05.2025 04:00;19.174,00;0,00;2.033,75;36.490,25;8,38
25.05.2025 04:00;25.05.2025 05:00;19.098,50;1,00;2.044,25;36.525,75;3,90
25.05.2025 05:00;25.05.2025 06:00;19.558,75;162,75;1.948,25;36.623,25;2,11
25.05.2025 06:00;25.05.2025 07:00;19.813,50;1.332,00;1.627,25;37.399,25;1,17
25.05.2025 07:00;25.05.2025 08:00;19.489,50;3.457,75;1.591,25;39.351,75;1,21
25.05.2025 08:00;25.05.2025 09:00;19.761,00;6.259,50;1.738,25;41.851,00;0,03
25.05.2025 09:00;25.05.2025 10:00;18.976,50;9.116,50;1.875,25;45.313,25;0,00
25.05.2025 10:00;25.05.2025 11:00;19.054,75;11.542,25;2.162,00;47.688,25;-0,61
25.05.2025 11:00;25.05.2025 12:00;19.233,00;13.558,75;2.046,75;49.807,25;-0,60
25.05.2025 12:00;25.05.2025 13:00;20.100,75;15.279,00;2.054,00;49.682,00;-0,25
25.05.2025 13:00;25.05.2025 14:00;19.402,75;16.728,25;1.721,00;47.624,00;-3,19
25.05.2025 14:00;25.05.2025 15:00;18.659,50;17.417,75;1.731,75;46.588,50;-5,05
25.05.2025 15:00;25.05.2025 16:00;19.339,00;17.243,75;1.929,75;45.220,00;-4,95
25.05.2025 16:00;25.05.2025 17:00;18.413,00;16.067,75;2.113,00;44.557,50;-1,37
25.05.2025 17:00;25.05.2025 18:00;20.274,75;13.674,75;2.328,50;46.088,75;0,00
25.05.2025 18:00;25.05.2025 19:00;20.043,50;9.411,00;2.789,50;47.535,00;11,72
25.05.2025 19:00;25.05.2025 20:00;17.619,75;4.440,50;3.259,00;47.013,00;92,95
25.05.2025 20:00;25.05.2025 21:00;15.471,75;1.105,25;3.452,50;45.872,75;100,00
25.05.2025 21:00;25.05.2025 22:00;13.534,75;31,25;3.835,25;45.401,25;107,41
25.05.2025 22:00;25.05.2025 23:00;12.547,75;0,25;3.835,00;44.298,50;102,23
25.05.2025 23:00;26.05.2025 00:00;12.677,75;0,50;3.709,00;41.996,75;92,92
25.06.2025 00:00;25.06.2025 01:00;24.726,25;0,00;4.378,75;47.147,50;78,85
25.06.2025 01:00;25.06.2025 02:00;23.645,25;0,00;4.200,75;45.158,25;67,63
25.06.2025 02:00;25.06.2025 03:00;22.258,75;0,00;3.376,75;43.944,25;70,02
25.06.2025 03:00;25.06.2025 04:00;21.455,50;0,00;3.291,25;43.495,50;69,07
25.06.2025 04:00;25.06.2025 05:00;21.737,50;5,25;3.112,25;44.199,50;70,01
25.06.2025 05:00;25.06.2025 06:00;21.548,00;550,25;3.049,00;46.430,25;82,77
25.06.2025 06:00;25.06.2025 07:00;20.880,25;3.674,75;3.457,50;53.585,50;105,72
25.06.2025 07:00;25.06.2025 08:00;18.578,25;10.200,75;3.848,25;58.640,00;112,36
25.06.2025 08:00;25.06.2025 09:00;17.294,25;19.556,00;4.143,50;60.674,00;97,87
25.06.2025 09:00;25.06.2025 10:00;17.080,25;28.745,75;3.413,75;61.171,75;70,02
25.06.2025 10:00;25.06.2025 11:00;17.235,50;35.848,50;2.719,00;60.222,50;10,07
25.06.2025 11:00;25.06.2025 12:00;18.375,25;40.914,25;2.132,00;60.655,00;0,07
25.06.2025 12:00;25.06.2025 13:00;18.819,00;42.243,75;1.940,75;59.985,75;-0,02
25.06.2025 13:00;25.06.2025 14:00;18.826,75;42.141,50;1.920,75;59.782,50;-0,14
25.06.2025 14:00;25.06.2025 15:00;17.725,50;40.883,25;1.952,50;59.584,25;-0,51
25.06.2025 15:00;25.06.2025 16:00;16.354,75;37.283,00;2.054,50;59.013,00;0,00
25.06.2025 16:00;25.06.2025 17:00;14.220,00;32.032,00;2.315,00;58.243,25;17,84
25.06.2025 17:00;25.06.2025 18:00;11.838,25;24.936,25;3.505,00;58.006,25;84,47
25.06.2025 18:00;25.06.2025 19:00;9.390,00;16.372,75;5.963,75;58.009,00;105,80
25.06.2025 19:00;25.06.2025 20:00;6.386,50;8.029,75;7.524,00;58.417,50;134,19
25.06.2025 20:00;25.06.2025 21:00;3.740,25;2.600,00;8.406,25;57.675,25;200,00
25.06.2025 21:00;25.06.2025 22:00;2.492,50;259,00;8.926,50;54.543,50;247,02
25.06.2025 22:00;25.06.2025 23:00;2.350,00;4,25;8.791,00;52.955,25;173,62
25.06.2025 23:00;26.06.2025 00:00;2.497,75;0,00;8.157,25;49.286,00;126,84
25.07.2024 00:00;25.07.2024 01:00;3.677,50;4,75;6.288,75;43.334,50;92,55
25.07.2024 01:00;25.07.2024 02:00;2.844,25;3,25;6.201,75;41.599,75;87,20
25.07.2024 02:00;25.07.2024 03:00;2.417,50;2,25;6.176,00;40.436,75;84,90
25.07.2024 03:00;25.07.2024 04:00;2.080,75;2,00;6.010,00;40.311,25;79,92
25.07.2024 04:00;25.07.2024 05:00;1.776,25;3,50;6.046,00;40.917,75;76,40
25.07.2024 05:00;25.07.2024 06:00;1.940,50;129,75;6.325,75;43.374,50;92,53
25.07.2024 06:00;25.07.2024 07:00;1.850,00;2.231,00;6.570,50;48.967,50;106,16
25.07.2024 07:00;25.07.2024 08:00;1.528,75;8.516,50;6.324,50;53.719,25;116,86
25.07.2024 08:00;25.07.2024 09:00;1.042,25;17.904,25;4.868,50;56.795,75;90,98
25.07.2024 09:00;25.07.2024 10:00;1.116,25;27.639,75;3.221,50;57.086,75;71,98
25.07.2024 10:00;25.07.2024 11:00;1.373,75;34.899,25;2.761,75;57.013,00;55,08
25.07.2024 11:00;25.07.2024 12:00;1.657,75;38.811,00;2.648,50;57.703,50;36,95
25.07.2024 12:00;25.07.2024 13:00;1.651,75;41.191,75;2.544,00;57.394,75;24,31
25.07.2024 13:00;25.07.2024 14:00;1.508,75;42.056,25;2.456,25;56.078,25;17,36
25.07.2024 14:00;25.07.2024 15:00;1.317,25;40.126,25;2.501,00;55.278,25;13,27
25.07.2024 15:00;25.07.2024 16:00;1.170,75;35.935,50;2.499,75;54.678,00;26,20
25.07.2024 16:00;25.07.2024 17:00;1.157,25;29.308,75;2.817,00;53.848,25;53,80
25.07.2024 17:00;25.07.2024 18:00;1.101,25;20.564,75;4.362,25;54.999,25;80,00
25.07.2024 18:00;25.07.2024 19:00;1.084,25;11.896,25;7.845,25;55.209,50;97,00
25.07.2024 19:00;25.07.2024 20:00;1.318,00;5.260,50;9.179,75;54.614,75;126,93
25.07.2024 20:00;25.07.2024 21:00;1.744,75;1.242,25;9.573,00;53.021,50;155,72
25.07.2024 21:00;25.07.2024 22:00;2.100,75;24,00;8.669,00;51.656,00;131,61
25.07.2024 22:00;25.07.2024 23:00;2.594,75;15,00;8.028,75;48.748,50;100,00
25.07.2024 23:00;26.07.2024 00:00;3.508,75;3,75;7.172,75;45.392,00;84,95
25.08.2024 00:00;25.08.2024 01:00;22.472,00;7,50;2.195,25;40.206,75;0,37
25.08.2024 01:00;25.08.2024 02:00;23.539,75;9,50;2.203,50;37.630,00;-0,02
25.08.2024 02:00;25.08.2024 03:00;22.381,25;9,50;2.159,00;36.474,50;-0,34
25.08.2024 03:00;25.08.2024 04:00;21.310,25;14,50;2.152,00;35.673,75;-1,00
25.08.2024 04:00;25.08.2024 05:00;20.585,50;16,25;2.167,00;35.097,75;-0,89
25.08.2024 05:00;25.08.2024 06:00;21.976,75;20,50;2.215,50;36.195,50;-0,42
25.08.2024 06:00;25.08.2024 07:00;23.258,50;211,50;2.301,50;36.953,25;-0,05
25.08.2024 07:00;25.08.2024 08:00;21.852,50;2.020,25;2.485,75;38.625,25;-0,01
25.08.2024 08:00;25.08.2024 09:00;21.001,00;5.933,75;2.677,25;41.580,00;-0,01
25.08.2024 09:00;25.08.2024 10:00;20.732,00;11.941,25;2.699,75;43.894,50;-1,39
25.08.2024 10:00;25.08.2024 11:00;18.151,25;18.448,50;2.513,00;45.474,25;-6,07
25.08.2024 11:00;25.08.2024 12:00;16.014,75;23.449,75;2.522,25;46.421,25;-10,10
25.08.2024 12:00;25.08.2024 13:00;14.520,25;27.009,25;2.425,50;46.146,00;-15,50
25.08.2024 13:00;25.08.2024 14:00;11.922,75;28.464,75;2.293,50;43.684,50;-20,01
25.08.2024 14:00;25.08.2024 15:00;10.286,00;28.226,25;2.090,00;42.208,25;-19,83
25.08.2024 15:00;25.08.2024 16:00;9.435,50;25.972,25;2.141,00;41.716,25;-10,15
25.08.2024 16:00;25.08.2024 17:00;8.800,25;21.737,00;2.224,75;42.198,50;-5,01
25.08.2024 17:00;25.08.2024 18:00;7.501,00;15.804,00;2.391,50;44.614,00;1,00
25.08.2024 18:00;25.08.2024 19:00;5.499,25;8.347,75;2.900,50;46.443,00;87,04
25.08.2024 19:00;25.08.2024 20:00;3.212,75;2.339,75;3.385,25;46.683,25;110,00
25.08.2024 20:00;25.08.2024 21:00;2.852,00;83,25;3.678,75;46.504,25;119,45
25.08.2024 21:00;25.08.2024 22:00;3.313,75;8,25;3.793,25;45.822,25;105,49
25.08.2024 22:00;25.08.2024 23:00;4.190,25;9,50;3.774,00;43.695,50;99,70
25.08.2024 23:00;26.08.2024 00:00;5.004,75;14,25;3.789,00;40.865,50;92,48
25.09.2024 00:00;25.09.2024 01:00;22.496,00;15,75;3.159,25;43.796,00;51,48
25.09.2024 01:00;25.09.2024 02:00;22.263,50;15,50;3.089,00;42.472,75;42,18
25.09.2024 02:00;25.09.2024 03:00;21.683,75;16,75;3.326,75;41.708,75;39,20
25.09.2024 03:00;25.09.2024 04:00;20.858,00;18,00;3.291,75;42.112,75;39,45
25.09.2024 04:00;25.09.2024 05:00;19.733,25;21,00;3.305,00;43.081,00;54,77
25.09.2024 05:00;25.09.2024 06:00;19.030,75;24,50;3.593,25;46.395,75;63,95
25.09.2024 06:00;25.09.2024 07:00;19.398,00;24,25;3.792,25;53.876,50;78,34
25.09.2024 07:00;25.09.2024 08:00;18.528,25;829,25;3.720,50;58.064,75;83,77
25.09.2024 08:00;25.09.2024 09:00;17.773,25;5.262,25;3.590,00;60.895,50;88,15
25.09.2024 09:00;25.09.2024 10:00;16.344,50;11.614,75;3.406,75;61.551,00;70,32
25.09.2024 10:00;25.09.2024 11:00;16.593,00;16.557,00;2.801,50;62.725,25;49,46
25.09.2024 11:00;25.09.2024 12:00;17.264,50;19.826,75;2.647,00;63.790,00;25,24
25.09.2024 12:00;25.09.2024 13:00;16.968,00;21.144,75;2.694,25;63.365,25;19,10
25.09.2024 13:00;25.09.2024 14:00;16.427,00;20.000,50;2.604,50;61.693,50;18,78
25.09.2024 14:00;25.09.2024 15:00;15.206,75;17.503,50;2.678,25;59.456,00;55,53
25.09.2024 15:00;25.09.2024 16:00;14.229,50;13.586,00;3.008,00;57.965,50;72,23
25.09.2024 16:00;25.09.2024 17:00;12.852,75;9.019,75;4.092,50;56.875,75;89,69
25.09.2024 17:00;25.09.2024 18:00;12.094,75;4.447,75;5.546,75;57.281,25;107,85
25.09.2024 18:00;25.09.2024 19:00;12.286,00;959,00;5.889,75;57.900,00;156,20
25.09.2024 19:00;25.09.2024 20:00;12.433,75;38,75;6.014,50;57.860,50;195,42
25.09.2024 20:00;25.09.2024 21:00;13.556,50;25,25;6.071,50;55.864,25;131,84
25.09.2024 21:00;25.09.2024 22:00;14.483,25;14,25;4.710,25;52.547,75;96,61
25.09.2024 22:00;25.09.2024 23:00;14.164,00;11,50;3.259,50;48.217,50;91,64
25.09.2024 23:00;26.09.2024 00:00;15.095,25;7,00;2.718,25;44.149,50;82,22
25.10.2024 00:00;25.10.2024 01:00;12.237,00;15,50;4.398,75;45.264,00;82,50
25.10.2024 01:00;25.10.2024 02:00;11.604,50;13,00;4.244,25;43.885,00;82,07
25.10.2024 02:00;25.10.2024 03:00;10.632,75;10,75;3.938,00;42.912,25;79,69
25.10.2024 03:00;25.10.2024 04:00;10.420,75;10,50;4.033,75;42.912,50;82,60
25.10.2024 04:00;25.10.2024 05:00;10.193,75;10,25;4.672,50;44.137,75;84,47
25.10.2024 05:00;25.10.2024 06:00;10.104,25;10,00;6.583,50;46.706,75;94,59
25.10.2024 06:00;25.10.2024 07:00;10.236,50;10,50;8.119,50;53.671,25;108,94
25.10.2024 07:00;25.10.2024 08:00;9.868,00;24,25;8.751,25;59.151,50;123,75
25.10.2024 08:00;25.10.2024 09:00;9.495,00;1.321,00;8.921,25;61.659,75;150,59
25.10.2024 09:00;25.10.2024 10:00;8.719,00;6.098,50;8.035,50;61.930,75;122,43
25.10.2024 10:00;25.10.2024 11:00;6.100,25;12.979,50;6.823,75;62.002,00;108,15
25.10.2024 11:00;25.10.2024 12:00;3.715,25;19.223,25;5.497,50;61.941,00;93,90
25.10.2024 12:00;25.10.2024 13:00;2.981,25;23.331,75;4.545,25;61.176,75;81,08
25.10.2024 13:00;25.10.2024 14:00;2.562,75;24.494,50;4.359,50;59.657,00;78,18
25.10.2024 14:00;25.10.2024 15:00;2.201,75;22.414,50;4.653,75;57.176,75;82,47
25.10.2024 15:00;25.10.2024 16:00;2.123,75;17.052,00;5.991,25;54.985,00;99,33
25.10.2024 16:00;25.10.2024 17:00;2.299,00;9.142,00;9.552,50;54.462,00;118,03
25.10.2024 17:00;25.10.2024 18:00;2.864,00;1.937,25;11.783,00;55.965,75;158,73
25.10.2024 18:00;25.10.2024 19:00;3.890,00;42,25;12.272,50;58.498,00;227,32
25.10.2024 19:00;25.10.2024 20:00;4.590,50;31,25;12.296,00;57.615,50;184,85
25.10.2024 20:00;25.10.2024 21:00;5.130,00;14,50;11.901,00;54.251,00;123,86
25.10.2024 21:00;25.10.2024 22:00;5.206,00;5,25;10.796,00;51.050,25;116,29
25.10.2024 22:00;25.10.2024 23:00;4.963,00;5,75;9.418,00;47.737,00;113,96
25.10.2024 23:00;26.10.2024 00:00;4.451,00;5,25;6.459,75;44.013,25;107,40
25.11.2024 00:00;25.11.2024 01:00;33.267,75;9,75;3.411,50;46.044,25;-1,25
25.11.2024 01:00;25.11.2024 02:00;33.095,25;10,25;3.414,25;44.777,25;-1,59
25.11.2024 02:00;25.11.2024 03:00;32.456,75;6,75;3.488,25;43.616,75;-1,42
25.11.2024 03:00;25.11.2024 04:00;31.930,75;13,50;3.543,50;43.774,00;-1,86
25.11.2024 04:00;25.11.2024 05:00;32.364,25;16,50;3.615,00;45.804,50;-1,42
25.11.2024 05:00;25.11.2024 06:00;34.098,75;7,00;4.246,75;49.916,25;-0,28
25.11.2024 06:00;25.11.2024 07:00;37.636,50;24,75;5.156,50;60.296,25;0,09
25.11.2024 07:00;25.11.2024 08:00;38.470,00;82,75;7.481,50;65.594,00;54,38
25.11.2024 08:00;25.11.2024 09:00;37.352,00;2.400,50;9.152,25;68.540,75;77,01
25.11.2024 09:00;25.11.2024 10:00;35.520,75;7.087,50;9.635,75;68.174,25;66,57
25.11.2024 10:00;25.11.2024 11:00;34.811,75;11.028,25;9.107,25;68.647,00;42,55
25.11.2024 11:00;25.11.2024 12:00;32.671,75;12.659,75;9.195,00;67.672,75;41,37
25.11.2024 12:00;25.11.2024 13:00;32.409,50;12.247,50;9.348,50;66.802,50;40,00
25.11.2024 13:00;25.11.2024 14:00;32.586,25;9.992,00;9.185,25;67.295,00;57,16
25.11.2024 14:00;25.11.2024 15:00;32.242,00;5.358,75;8.843,00;67.191,25;67,97
25.11.2024 15:00;25.11.2024 16:00;30.601,50;1.453,25;9.000,25;67.389,50;94,99
25.11.2024 16:00;25.11.2024 17:00;31.121,75;57,25;8.393,50;69.023,00;92,58
25.11.2024 17:00;25.11.2024 18:00;31.222,00;27,25;8.340,25;71.649,75;116,08
25.11.2024 18:00;25.11.2024 19:00;30.683,25;21,00;8.636,50;71.108,00;128,00
25.11.2024 19:00;25.11.2024 20:00;30.349,25;27,00;8.414,00;68.879,00;118,00
25.11.2024 20:00;25.11.2024 21:00;28.881,25;30,00;7.994,75;65.428,50;94,73
25.11.2024 21:00;25.11.2024 22:00;26.096,25;32,25;7.908,75;61.176,75;81,26
25.11.2024 22:00;25.11.2024 23:00;23.387,75;24,75;7.528,75;57.117,00;86,26
25.11.2024 23:00;26.11.2024 00:00;21.599,25;22,75;6.569,25;53.668,50;69,17
25.12.2024 00:00;25.12.2024 01:00;10.499,50;6,00;5.031,50;41.605,00;91,37
25.12.2024 01:00;25.12.2024 02:00;9.842,50;6,00;4.925,50;40.254,50;86,44
25.12.2024 02:00;25.12.2024 03:00;9.458,50;6,00;4.928,00;39.471,25;85,07
25.12.2024 03:00;25.12.2024 04:00;9.316,25;6,00;4.923,50;39.226,75;80,81
25.12.2024 04:00;25.12.2024 05:00;9.196,75;6,00;4.935,75;39.651,25;75,99
25.12.2024 05:00;25.12.2024 06:00;9.131,25;6,00;5.027,00;39.882,75;80,81
25.12.2024 06:00;25.12.2024 07:00;8.832,00;6,25;5.231,75;39.943,25;83,01
25.12.2024 07:00;25.12.2024 08:00;8.405,50;7,50;5.281,25;41.064,00;84,94
25.12.2024 08:00;25.12.2024 09:00;8.033,25;556,75;5.259,25;43.583,50;90,21
25.12.2024 09:00;25.12.2024 10:00;7.466,25;3.507,25;5.048,25;47.275,00;99,24
25.12.2024 10:00;25.12.2024 11:00;6.402,75;7.115,75;5.023,50;49.365,50;93,56
25.12.2024 11:00;25.12.2024 12:00;5.330,50;9.833,75;4.978,00;51.071,00;92,55
25.12.2024 12:00;25.12.2024 13:00;4.293,75;10.556,75;5.005,75;50.522,75;94,41
25.12.2024 13:00;25.12.2024 14:00;3.543,50;9.173,25;5.014,50;47.890,25;91,03
25.12.2024 14:00;25.12.2024 15:00;3.198,00;5.979,00;5.164,00;46.653,75;99,17
25.12.2024 15:00;25.12.2024 16:00;3.571,00;2.056,50;5.729,75;46.819,25;112,69
25.12.2024 16:00;25.12.2024 17:00;4.283,75;87,00;5.990,25;48.368,25;118,01
25.12.2024 17:00;25.12.2024 18:00;4.627,75;13,00;6.059,75;50.465,75;120,53
25.12.2024 18:00;25.12.2024 19:00;4.754,25;11,00;6.181,50;50.713,00;119,11
25.12.2024 19:00;25.12.2024 20:00;4.535,50;7,00;6.137,75;49.906,00;118,01
25.12.2024 20:00;25.12.2024 21:00;4.373,75;6,50;5.944,25;48.295,25;118,33
25.12.2024 21:00;25.12.2024 22:00;4.284,00;7,00;5.854,50;47.084,25;113,01
